"ID","BIDS","block","response","key_pressed","rt_ms","condition","trial_number","current_letter","previous_letter"
"11","sub-control011","block2",1,2,988,5,11,5,8
"11","sub-control011","block2",2,1,859,3,12,2,5
"11","sub-control011","block2",1,2,951,3,13,3,2
"11","sub-control011","block2",1,2,574,3,14,11,3
"11","sub-control011","block2",1,2,704,5,15,10,11
"11","sub-control011","block2",1,2,1034,5,16,9,10
"11","sub-control011","block2",1,2,1795,2,17,11,9
"11","sub-control011","block2",1,2,1021,3,18,11,11
"11","sub-control011","block2",1,2,603,3,19,6,11
"11","sub-control011","block2",1,2,700,2,20,14,6
"11","sub-control011","block3",1,2,800,1,1,3,14
"11","sub-control011","block3",1,2,317,2,2,12,3
"11","sub-control011","block3",1,2,439,5,3,13,12
"11","sub-control011","block3",1,2,473,2,4,5,13
"11","sub-control011","block3",1,2,442,4,5,4,5
"11","sub-control011","block3",1,2,603,2,6,6,4
"11","sub-control011","block3",1,2,765,3,7,10,6
"11","sub-control011","block3",2,1,605,4,8,4,10
"11","sub-control011","block3",1,2,673,3,9,14,4
"11","sub-control011","block3",1,2,559,5,10,9,14
"11","sub-control011","block3",1,2,641,2,11,1,9
"11","sub-control011","block3",1,2,793,4,12,8,1
"11","sub-control011","block3",1,1,491,1,13,1,8
"11","sub-control011","block3",1,2,1113,4,14,4,1
"11","sub-control011","block3",1,2,1468,3,15,6,4
"11","sub-control011","block3",1,2,1447,4,16,10,6
"11","sub-control011","block3",1,2,800,2,17,9,10
"11","sub-control011","block3",1,2,735,4,18,5,9
"11","sub-control011","block3",1,1,769,1,19,9,5
"11","sub-control011","block3",1,2,905,3,20,10,9
"11","sub-control011","block4",1,2,1374,2,1,14,10
"11","sub-control011","block4",1,2,588,4,2,2,14
"11","sub-control011","block4",1,2,651,5,3,9,2
"11","sub-control011","block4",1,2,528,5,4,1,9
"11","sub-control011","block4",1,2,935,3,5,14,1
"11","sub-control011","block4",1,2,565,2,6,7,14
"11","sub-control011","block4",1,2,579,2,7,7,7
"11","sub-control011","block4",1,2,676,4,8,8,7
"11","sub-control011","block4",1,2,501,4,9,2,8
"11","sub-control011","block4",1,2,562,2,10,4,2
"11","sub-control011","block4",1,2,985,4,11,14,4
"11","sub-control011","block4",1,1,897,1,12,4,14
"11","sub-control011","block4",2,1,805,4,13,9,4
"11","sub-control011","block4",3,1,2000,1,14,4,9
"11","sub-control011","block4",2,2,1026,1,15,9,4
"11","sub-control011","block4",1,1,918,1,16,4,9
"11","sub-control011","block4",1,2,1296,3,17,1,4
"11","sub-control011","block4",3,1,2000,5,18,14,1
"11","sub-control011","block4",1,2,832,3,19,7,14
"11","sub-control011","block4",1,2,483,3,20,8,7
"11","sub-control011","training",3,1,2000,2,1,14,0
"11","sub-control011","training",1,2,1894,5,2,11,14
"11","sub-control011","training",1,2,152,2,3,7,11
"11","sub-control011","training",3,1,2000,3,4,3,7
"11","sub-control011","training",1,2,939,4,5,1,3
"11","sub-control011","training",1,2,768,5,6,9,1
"11","sub-control011","training",2,2,938,1,7,1,9
"11","sub-control011","training",2,2,1219,1,8,9,1
"11","sub-control011","training",1,2,922,4,9,7,9
"11","sub-control011","training",2,1,1138,2,10,1,7
"11","sub-control011","training",3,1,2000,3,11,14,1
"11","sub-control011","training",3,1,2000,1,12,1,14
"11","sub-control011","training",2,1,1249,2,13,8,1
"11","sub-control011","training",1,2,1097,5,14,7,8
"11","sub-control011","training",2,1,816,2,15,9,7
"11","sub-control011","training",1,2,700,5,16,6,9
"11","sub-control011","training",1,1,925,1,17,9,6
"11","sub-control011","training",2,1,832,4,18,1,9
"11","sub-control011","training",1,2,848,3,19,12,1
"11","sub-control011","training",1,2,1269,2,20,8,12
"13","sub-control013","block1",1,2,1929,4,1,7,7
"13","sub-control013","block1",1,2,814,3,2,8,7
"13","sub-control013","block1",1,2,1094,4,3,6,8
"13","sub-control013","block1",1,2,730,3,4,15,6
"13","sub-control013","block1",1,1,666,1,5,6,15
"13","sub-control013","block1",1,2,597,4,6,2,6
"13","sub-control013","block1",1,2,616,5,7,14,2
"13","sub-control013","block1",1,2,623,2,8,15,14
"13","sub-control013","block1",1,2,688,4,9,12,15
"13","sub-control013","block1",1,2,1745,3,10,12,12
"13","sub-control013","block1",1,1,552,1,11,12,12
"13","sub-control013","block1",1,2,587,2,12,1,12
"13","sub-control013","block1",1,2,660,4,13,5,1
"13","sub-control013","block1",1,2,576,3,14,7,5
"13","sub-control013","block1",1,2,510,3,15,10,7
"13","sub-control013","block1",1,2,471,4,16,10,10
"13","sub-control013","block1",1,1,377,1,17,10,10
"13","sub-control013","block1",1,2,597,4,18,11,10
"13","sub-control013","block1",1,2,587,4,19,1,11
"13","sub-control013","block1",1,1,815,1,20,11,1
"13","sub-control013","block2",1,2,1157,4,1,11,11
"13","sub-control013","block2",1,2,495,3,2,12,11
"13","sub-control013","block2",1,2,702,4,3,7,12
"13","sub-control013","block2",1,2,348,2,4,8,7
"13","sub-control013","block2",1,2,497,3,5,10,8
"13","sub-control013","block2",2,2,405,1,6,8,10
"13","sub-control013","block2",1,2,974,5,7,2,8
"13","sub-control013","block2",1,2,717,5,8,4,2
"13","sub-control013","block2",1,2,650,5,9,6,4
"13","sub-control013","block2",1,2,630,3,10,9,6
"13","sub-control013","block2",1,2,884,2,11,9,9
"13","sub-control013","block2",1,2,684,3,12,2,9
"13","sub-control013","block2",1,2,1223,4,13,5,2
"13","sub-control013","block2",1,2,1055,5,14,7,5
"13","sub-control013","block2",1,2,479,4,15,15,7
"13","sub-control013","block2",1,2,446,2,16,12,15
"13","sub-control013","block2",1,1,780,1,17,15,12
"13","sub-control013","block2",1,2,484,4,18,9,15
"13","sub-control013","block2",1,2,559,4,19,8,9
"13","sub-control013","block2",1,2,412,5,20,5,8
"13","sub-control013","block3",1,2,677,2,1,7,5
"13","sub-control013","block3",1,2,506,1,2,12,7
"13","sub-control013","block3",1,2,624,2,3,13,12
"13","sub-control013","block3",1,2,677,5,4,2,13
"13","sub-control013","block3",1,2,407,4,5,10,2
"13","sub-control013","block3",1,2,385,4,6,10,10
"13","sub-control013","block3",1,2,624,5,7,13,10
"13","sub-control013","block3",1,2,460,5,8,4,13
"13","sub-control013","block3",1,2,697,2,9,14,4
"13","sub-control013","block3",1,2,509,4,10,2,14
"13","sub-control013","block3",1,2,644,3,11,7,2
"13","sub-control013","block3",2,2,370,1,12,2,7
"13","sub-control013","block3",1,2,953,5,13,10,2
"13","sub-control013","block3",1,2,796,2,14,1,10
"13","sub-control013","block3",1,1,629,1,15,10,1
"13","sub-control013","block3",1,2,640,2,16,8,10
"13","sub-control013","block3",1,2,674,3,17,15,8
"13","sub-control013","block3",1,2,429,3,18,5,15
"13","sub-control013","block3",1,2,416,4,19,10,5
"13","sub-control013","block3",1,2,1676,3,20,1,10
"13","sub-control013","block4",1,2,1521,4,1,7,1
"13","sub-control013","block4",1,2,636,4,2,8,7
"13","sub-control013","block4",1,1,642,1,3,7,8
"13","sub-control013","block4",1,2,457,4,4,1,7
"13","sub-control013","block4",1,2,971,3,5,8,1
"13","sub-control013","block4",1,2,1129,4,6,3,8
"13","sub-control013","block4",1,2,950,4,7,11,3
"13","sub-control013","block4",1,2,566,5,8,12,11
"13","sub-control013","block4",1,2,612,2,9,10,12
"13","sub-control013","block4",1,2,628,2,10,5,10
"13","sub-control013","block4",1,2,723,5,11,13,5
"13","sub-control013","block4",1,2,611,5,12,3,13
"13","sub-control013","block4",1,2,520,2,13,4,3
"13","sub-control013","block4",1,2,649,2,14,8,4
"13","sub-control013","block4",1,2,593,3,15,11,8
"13","sub-control013","block4",1,2,679,3,16,13,11
"13","sub-control013","block4",1,1,589,1,17,11,13
"13","sub-control013","block4",1,2,668,3,18,2,11
"13","sub-control013","block4",1,2,633,2,19,2,2
"13","sub-control013","block4",1,2,551,2,20,3,2
"13","sub-control013","training",1,2,1531,2,1,11,0
"13","sub-control013","training",1,2,916,3,2,14,11
"13","sub-control013","training",1,2,643,5,3,2,14
"13","sub-control013","training",1,2,589,3,4,9,2
"13","sub-control013","training",1,2,692,3,5,14,9
"13","sub-control013","training",1,2,645,3,6,13,14
"13","sub-control013","training",1,2,460,3,7,1,13
"13","sub-control013","training",1,2,432,5,8,12,1
"13","sub-control013","training",1,2,470,3,9,15,12
"13","sub-control013","training",1,2,629,5,10,7,15
"13","sub-control013","training",1,2,494,2,11,14,7
"13","sub-control013","training",1,2,491,2,12,15,14
"13","sub-control013","training",1,2,331,5,13,5,15
"13","sub-control013","training",1,2,455,2,14,8,5
"13","sub-control013","training",1,2,635,3,15,14,8
"13","sub-control013","training",1,2,375,2,16,5,14
"13","sub-control013","training",1,2,384,2,17,11,5
"13","sub-control013","training",2,2,290,1,18,5,11
"13","sub-control013","training",2,2,601,1,19,11,5
"13","sub-control013","training",1,2,818,5,20,7,11
"15","sub-control015","block1",2,1,1341,4,1,8,9
"15","sub-control015","block1",2,1,381,4,2,4,8
"15","sub-control015","block1",1,2,1414,3,3,1,4
"15","sub-control015","block1",3,1,2000,3,4,10,1
"15","sub-control015","block1",3,1,2000,1,5,1,10
"15","sub-control015","block1",1,1,208,1,6,10,1
"15","sub-control015","block1",1,2,311,3,7,3,10
"15","sub-control015","block1",1,2,346,2,8,1,3
"15","sub-control015","block1",3,1,2000,5,9,10,1
"15","sub-control015","block1",1,2,476,4,10,12,10
"15","sub-control015","block1",1,2,357,4,11,6,12
"15","sub-control015","block1",3,1,2000,5,12,6,6
"15","sub-control015","block1",3,1,2000,3,13,5,6
"15","sub-control015","block1",3,1,2000,1,14,6,5
"15","sub-control015","block1",1,2,490,5,15,6,6
"15","sub-control015","block1",3,1,2000,2,16,3,6
"15","sub-control015","block1",1,2,560,3,17,13,3
"15","sub-control015","block1",2,1,421,3,18,10,13
"15","sub-control015","block1",1,1,1682,1,19,13,10
"15","sub-control015","block1",2,1,585,3,20,14,13
"15","sub-control015","block2",1,2,1544,4,1,3,14
"15","sub-control015","block2",1,2,1880,1,2,7,3
"15","sub-control015","block2",1,2,1029,2,3,7,7
"15","sub-control015","block2",2,1,766,4,4,10,7
"15","sub-control015","block2",2,1,735,3,5,6,10
"15","sub-control015","block2",2,1,1269,2,6,13,6
"15","sub-control015","block2",1,2,916,3,7,8,13
"15","sub-control015","block2",2,2,1448,1,8,13,8
"15","sub-control015","block2",2,1,901,3,9,12,13
"15","sub-control015","block2",1,2,749,3,10,2,12
"15","sub-control015","block2",2,1,832,3,11,3,2
"15","sub-control015","block2",2,1,982,3,12,1,3
"15","sub-control015","block2",2,1,878,3,13,5,1
"15","sub-control015","block2",2,1,1316,4,14,13,5
"15","sub-control015","block2",1,2,1573,3,15,15,13
"15","sub-control015","block2",2,1,693,2,16,5,15
"15","sub-control015","block2",1,2,1216,4,17,8,5
"15","sub-control015","block2",2,1,698,3,18,10,8
"15","sub-control015","block2",1,2,1597,3,19,9,10
"15","sub-control015","block2",2,1,905,2,20,6,9
"15","sub-control015","block3",3,1,2000,4,1,13,6
"15","sub-control015","block3",2,1,1533,5,2,9,13
"15","sub-control015","block3",2,1,831,3,3,12,9
"15","sub-control015","block3",2,1,593,3,4,10,12
"15","sub-control015","block3",2,1,853,2,5,6,10
"15","sub-control015","block3",1,2,1772,2,6,2,6
"15","sub-control015","block3",2,1,1211,2,7,13,2
"15","sub-control015","block3",1,2,624,4,8,15,13
"15","sub-control015","block3",1,1,809,1,9,13,15
"15","sub-control015","block3",2,1,805,5,10,1,13
"15","sub-control015","block3",1,1,847,1,11,13,1
"15","sub-control015","block3",1,2,1485,2,12,15,13
"15","sub-control015","block3",2,1,1114,2,13,3,15
"15","sub-control015","block3",2,1,900,3,14,5,3
"15","sub-control015","block3",1,2,1191,5,15,15,5
"15","sub-control015","block3",2,1,488,2,16,9,15
"15","sub-control015","block3",2,2,1223,1,17,15,9
"15","sub-control015","block3",2,1,802,5,18,5,15
"15","sub-control015","block3",1,1,690,1,19,15,5
"15","sub-control015","block3",2,1,613,2,20,4,15
"15","sub-control015","block4",2,1,1311,5,1,1,4
"15","sub-control015","block4",2,1,793,3,2,6,1
"15","sub-control015","block4",1,1,691,1,3,1,6
"15","sub-control015","block4",2,1,763,5,4,3,1
"15","sub-control015","block4",2,1,1294,4,5,15,3
"15","sub-control015","block4",1,2,1139,3,6,11,15
"15","sub-control015","block4",1,1,1380,1,7,15,11
"15","sub-control015","block4",2,1,807,4,8,1,15
"15","sub-control015","block4",2,1,952,5,9,3,1
"15","sub-control015","block4",2,1,1099,5,10,12,3
"15","sub-control015","block4",2,1,899,4,11,5,12
"15","sub-control015","block4",2,1,1079,5,12,13,5
"15","sub-control015","block4",1,2,1310,4,13,2,13
"15","sub-control015","block4",1,1,747,1,14,13,2
"15","sub-control015","block4",2,1,627,5,15,10,13
"15","sub-control015","block4",2,1,921,5,16,11,10
"15","sub-control015","block4",2,1,1143,5,17,3,11
"15","sub-control015","block4",2,1,904,2,18,5,3
"15","sub-control015","block4",1,2,950,3,19,9,5
"15","sub-control015","block4",1,2,1312,4,20,15,9
"15","sub-control015","training",3,1,2000,2,1,5,0
"15","sub-control015","training",3,1,2000,1,2,11,5
"15","sub-control015","training",3,1,2000,2,3,1,11
"15","sub-control015","training",3,1,2000,4,4,14,1
"15","sub-control015","training",3,1,2000,2,5,11,14
"15","sub-control015","training",3,1,2000,2,6,12,11
"15","sub-control015","training",3,1,2000,1,7,11,12
"15","sub-control015","training",3,1,2000,4,8,10,11
"15","sub-control015","training",3,1,2000,4,9,7,10
"15","sub-control015","training",3,1,2000,1,10,10,7
"15","sub-control015","training",3,1,2000,1,11,7,10
"15","sub-control015","training",3,1,2000,5,12,5,7
"15","sub-control015","training",3,1,2000,1,13,7,5
"15","sub-control015","training",3,1,2000,5,14,4,7
"15","sub-control015","training",3,1,2000,5,15,6,4
"15","sub-control015","training",3,1,2000,4,16,1,6
"15","sub-control015","training",3,1,2000,5,17,2,1
"15","sub-control015","training",3,1,2000,1,18,1,2
"15","sub-control015","training",3,1,2000,4,19,4,1
"15","sub-control015","training",3,1,2000,4,20,9,4
"17","sub-control017","block1",1,2,1764,3,1,4,12
"17","sub-control017","block1",1,2,915,4,2,3,4
"17","sub-control017","block1",1,1,774,1,3,4,3
"17","sub-control017","block1",2,2,759,1,4,3,4
"17","sub-control017","block1",1,1,1146,1,5,4,3
"17","sub-control017","block1",1,2,1207,3,6,15,4
"17","sub-control017","block1",1,2,988,2,7,12,15
"17","sub-control017","block1",1,2,717,2,8,11,12
"17","sub-control017","block1",2,2,1532,1,9,12,11
"17","sub-control017","block1",1,2,952,5,10,1,12
"17","sub-control017","block1",1,2,711,2,11,13,1
"17","sub-control017","block1",1,2,768,4,12,14,13
"17","sub-control017","block1",3,1,2000,5,13,14,14
"17","sub-control017","block1",1,2,895,2,14,5,14
"17","sub-control017","block1",1,2,685,5,15,8,5
"17","sub-control017","block1",1,2,624,2,16,11,8
"17","sub-control017","block1",1,1,809,1,17,8,11
"17","sub-control017","block1",1,2,1132,5,18,10,8
"17","sub-control017","block1",3,1,2000,2,19,6,10
"17","sub-control017","block1",2,2,1359,1,20,10,6
"17","sub-control017","block2",1,2,1570,2,1,10,10
"17","sub-control017","block2",1,2,893,2,2,8,10
"17","sub-control017","block2",1,2,696,3,3,4,8
"17","sub-control017","block2",1,2,1124,4,4,11,4
"17","sub-control017","block2",1,2,740,3,5,12,11
"17","sub-control017","block2",1,2,1984,3,6,14,12
"17","sub-control017","block2",3,1,2000,3,7,8,14
"17","sub-control017","block2",1,2,877,5,8,15,8
"17","sub-control017","block2",1,2,1251,2,9,12,15
"17","sub-control017","block2",1,2,629,2,10,3,12
"17","sub-control017","block2",1,2,760,5,11,1,3
"17","sub-control017","block2",1,1,1766,1,12,3,1
"17","sub-control017","block2",3,1,2000,1,13,1,3
"17","sub-control017","block2",2,1,1386,2,14,13,1
"17","sub-control017","block2",3,1,2000,2,15,14,13
"17","sub-control017","block2",2,2,1618,1,16,13,14
"17","sub-control017","block2",1,2,1339,4,17,6,13
"17","sub-control017","block2",1,2,852,2,18,8,6
"17","sub-control017","block2",1,2,568,2,19,4,8
"17","sub-control017","block2",1,1,1159,1,20,8,4
"17","sub-control017","block3",1,2,1210,1,1,2,8
"17","sub-control017","block3",1,2,1193,4,2,10,2
"17","sub-control017","block3",1,2,1085,2,3,4,10
"17","sub-control017","block3",1,2,686,3,4,12,4
"17","sub-control017","block3",1,2,980,2,5,14,12
"17","sub-control017","block3",1,2,1125,3,6,3,14
"17","sub-control017","block3",1,2,856,4,7,5,3
"17","sub-control017","block3",1,2,1070,2,8,6,5
"17","sub-control017","block3",1,2,615,4,9,7,6
"17","sub-control017","block3",1,1,1054,1,10,6,7
"17","sub-control017","block3",1,2,783,5,11,1,6
"17","sub-control017","block3",1,1,841,1,12,6,1
"17","sub-control017","block3",2,1,1096,5,13,7,6
"17","sub-control017","block3",1,1,853,1,14,6,7
"17","sub-control017","block3",1,2,663,2,15,1,6
"17","sub-control017","block3",1,2,778,5,16,11,1
"17","sub-control017","block3",1,2,821,2,17,4,11
"17","sub-control017","block3",1,2,612,5,18,13,4
"17","sub-control017","block3",1,2,805,3,19,15,13
"17","sub-control017","block3",3,1,2000,3,20,15,15
"17","sub-control017","block4",1,2,790,2,1,8,15
"17","sub-control017","block4",1,2,471,3,2,7,8
"17","sub-control017","block4",1,2,476,3,3,1,7
"17","sub-control017","block4",1,2,690,2,4,9,1
"17","sub-control017","block4",1,2,983,3,5,10,9
"17","sub-control017","block4",3,1,2000,5,6,7,10
"17","sub-control017","block4",1,2,1505,5,7,6,7
"17","sub-control017","block4",1,2,668,3,8,5,6
"17","sub-control017","block4",1,2,868,3,9,5,5
"17","sub-control017","block4",1,2,667,2,10,4,5
"17","sub-control017","block4",1,1,725,1,11,5,4
"17","sub-control017","block4",1,2,969,4,12,5,5
"17","sub-control017","block4",1,2,811,5,13,4,5
"17","sub-control017","block4",1,2,719,2,14,2,4
"17","sub-control017","block4",1,2,879,3,15,2,2
"17","sub-control017","block4",1,2,746,2,16,8,2
"17","sub-control017","block4",1,2,819,2,17,7,8
"17","sub-control017","block4",1,2,561,3,18,2,7
"17","sub-control017","block4",1,2,635,3,19,5,2
"17","sub-control017","block4",1,2,528,5,20,14,5
"17","sub-control017","training",3,1,2000,1,1,1,0
"17","sub-control017","training",1,2,1389,5,2,14,1
"17","sub-control017","training",1,2,796,4,3,15,14
"17","sub-control017","training",1,2,1785,4,4,1,15
"17","sub-control017","training",2,1,1064,3,5,14,1
"17","sub-control017","training",1,2,642,5,6,13,14
"17","sub-control017","training",1,1,1225,1,7,14,13
"17","sub-control017","training",1,2,719,5,8,2,14
"17","sub-control017","training",1,2,1087,4,9,12,2
"17","sub-control017","training",1,1,742,1,10,2,12
"17","sub-control017","training",1,2,640,2,11,9,2
"17","sub-control017","training",1,1,952,1,12,2,9
"17","sub-control017","training",1,2,1568,4,13,1,2
"17","sub-control017","training",1,1,1154,1,14,2,1
"17","sub-control017","training",1,2,748,5,15,7,2
"17","sub-control017","training",1,2,775,4,16,13,7
"17","sub-control017","training",1,2,904,2,17,1,13
"17","sub-control017","training",1,2,679,5,18,15,1
"17","sub-control017","training",1,2,654,2,19,11,15
"17","sub-control017","training",1,2,605,4,20,12,11
"19","sub-control019","block1",1,2,1063,1,1,13,1
"19","sub-control019","block1",1,2,735,2,2,3,13
"19","sub-control019","block1",1,2,521,5,3,6,3
"19","sub-control019","block1",1,2,595,4,4,4,6
"19","sub-control019","block1",1,2,483,5,5,3,4
"19","sub-control019","block1",1,2,512,5,6,7,3
"19","sub-control019","block1",1,2,822,5,7,9,7
"19","sub-control019","block1",1,2,595,4,8,11,9
"19","sub-control019","block1",1,1,447,1,9,9,11
"19","sub-control019","block1",1,2,563,3,10,4,9
"19","sub-control019","block1",1,2,950,5,11,4,4
"19","sub-control019","block1",1,1,506,1,12,4,4
"19","sub-control019","block1",1,2,511,5,13,8,4
"19","sub-control019","block1",1,2,527,4,14,12,8
